0.33195,0.37258,0.41135,0.43697,0.47409,0.491,0.44611,0.39642,0.3831,0.358,0.32986,0.31791,0.30468,0.27551,0.22309,0.17322,0.13385,0.10991,0.092508,0.07752,0.067024,0.059076,0.058159,0.059064,0.060299,0.066453,0.06708,0.072794,0.085543,0.10043,0.10774,0.11018,0.10076,0.096183,0.11261,0.16467,0.23988,0.2545,0.17269,0.078724,0.032777
0.36499,0.40061,0.44405,0.46579,0.50197,0.5184,0.46779,0.4092,0.38959,0.36553,0.34824,0.33545,0.31822,0.28449,0.23216,0.19125,0.14811,0.12137,0.10211,0.083596,0.072219,0.064668,0.065264,0.072045,0.078305,0.08243,0.086791,0.093947,0.11096,0.12978,0.14095,0.13933,0.12751,0.11891,0.12749,0.18238,0.2605,0.28136,0.20364,0.09648,0.039704
0.40864,0.43958,0.47336,0.49348,0.52484,0.52894,0.48331,0.43014,0.41023,0.38237,0.3564,0.34393,0.32706,0.29687,0.24523,0.20409,0.16467,0.14258,0.12411,0.10445,0.092615,0.081242,0.077146,0.077006,0.080799,0.085142,0.085737,0.091,0.10647,0.11937,0.13024,0.129,0.11915,0.11125,0.12092,0.17818,0.26279,0.27724,0.19323,0.088048,0.036977
0.42522,0.47215,0.52076,0.54879,0.58977,0.61037,0.55115,0.48443,0.46521,0.43304,0.40037,0.38039,0.369,0.33401,0.27374,0.22182,0.17906,0.15571,0.13155,0.11536,0.10274,0.088705,0.081193,0.085024,0.087677,0.090519,0.095307,0.10064,0.12043,0.13866,0.14881,0.15157,0.13981,0.13211,0.14949,0.22194,0.33172,0.34836,0.24066,0.10996,0.043161
0.4261,0.46285,0.50408,0.52499,0.5628,0.5754,0.51494,0.44789,0.42266,0.39546,0.37287,0.3597,0.33815,0.312,0.25947,0.21051,0.17422,0.14838,0.12659,0.10799,0.093077,0.082643,0.084636,0.087839,0.092757,0.097094,0.10127,0.10904,0.12663,0.14336,0.15388,0.15441,0.14458,0.13117,0.14117,0.20272,0.28921,0.30374,0.21839,0.10261,0.047005
0.42431,0.47069,0.51658,0.54348,0.58592,0.60288,0.55085,0.48154,0.4608,0.43268,0.40949,0.39375,0.37827,0.34359,0.28363,0.22733,0.17649,0.14451,0.11559,0.093877,0.08038,0.073861,0.076953,0.082388,0.091479,0.099832,0.1031,0.11375,0.13261,0.15329,0.16577,0.16907,0.15778,0.14318,0.14929,0.20249,0.28816,0.31557,0.2308,0.11078,0.045019
0.33659,0.37753,0.4245,0.4482,0.48723,0.50615,0.45483,0.39547,0.37609,0.34981,0.33324,0.32392,0.30904,0.27861,0.22823,0.18102,0.13995,0.11288,0.090818,0.072299,0.063115,0.060118,0.062743,0.069008,0.080069,0.08565,0.092994,0.10449,0.12058,0.13992,0.14842,0.15186,0.14261,0.13111,0.13507,0.1876,0.2632,0.28718,0.21302,0.10427,0.043809
0.56907,0.60434,0.6357,0.64732,0.67321,0.67619,0.60487,0.52494,0.49479,0.4639,0.43681,0.42068,0.39942,0.3637,0.30553,0.2536,0.21061,0.17696,0.15417,0.13085,0.11718,0.11099,0.10655,0.10975,0.1148,0.12018,0.12444,0.13383,0.14556,0.16526,0.17547,0.17107,0.15765,0.14496,0.1541,0.21202,0.28903,0.3087,0.22143,0.10842,0.048741
0.41182,0.45363,0.49592,0.52006,0.55895,0.57148,0.51019,0.44117,0.41754,0.39093,0.36627,0.34941,0.33719,0.30507,0.24765,0.19664,0.15368,0.1299,0.11094,0.090059,0.081888,0.074917,0.075003,0.081545,0.084261,0.090236,0.095674,0.10236,0.11812,0.13224,0.14223,0.14086,0.13351,0.12311,0.1358,0.19188,0.28028,0.30186,0.21364,0.09718,0.039733
0.1849,0.21981,0.25128,0.26963,0.29684,0.31045,0.27699,0.23455,0.22121,0.20416,0.18925,0.18265,0.17585,0.15749,0.12709,0.099669,0.079739,0.062246,0.052364,0.043458,0.037539,0.031999,0.034808,0.03605,0.041786,0.045545,0.046756,0.050848,0.059396,0.071332,0.074967,0.078239,0.072981,0.065442,0.074026,0.11266,0.17165,0.181,0.12252,0.054208,0.020715
0.22994,0.25779,0.28069,0.28994,0.31331,0.32386,0.28855,0.25017,0.24098,0.22545,0.20719,0.19704,0.18695,0.16997,0.14386,0.12369,0.10489,0.090042,0.081257,0.070462,0.062588,0.053016,0.051651,0.051744,0.049984,0.051392,0.049568,0.053983,0.061034,0.072836,0.076002,0.078259,0.075821,0.069879,0.081184,0.1303,0.18794,0.19453,0.13194,0.059113,0.024338
0.12521,0.14539,0.15964,0.17035,0.18128,0.18917,0.17069,0.14804,0.14272,0.13224,0.12122,0.11255,0.10883,0.098362,0.07898,0.069579,0.057774,0.047926,0.045329,0.038899,0.034345,0.030996,0.026956,0.025933,0.023288,0.021717,0.022576,0.023537,0.028197,0.03151,0.033402,0.037497,0.036276,0.033727,0.04138,0.063636,0.09806,0.1005,0.067795,0.031319,0.012496
0.13207,0.14772,0.1601,0.16931,0.18122,0.18447,0.16738,0.1479,0.14306,0.13244,0.11974,0.11218,0.10527,0.096265,0.080338,0.067006,0.055187,0.04872,0.042766,0.038958,0.034793,0.030274,0.026259,0.023412,0.02121,0.021116,0.021666,0.021129,0.026514,0.030124,0.032925,0.032717,0.031445,0.032654,0.037772,0.058621,0.088678,0.089067,0.058253,0.026282,0.011238
0.3344,0.37096,0.40679,0.42642,0.45382,0.46836,0.41798,0.358,0.33716,0.31393,0.2971,0.28942,0.2746,0.24422,0.20501,0.16448,0.13073,0.10623,0.088005,0.075508,0.066899,0.05905,0.062949,0.066798,0.070428,0.076314,0.079607,0.085567,0.10153,0.11591,0.12504,0.12466,0.11476,0.10418,0.11158,0.1618,0.23181,0.24534,0.17714,0.081265,0.033002
0.36267,0.40221,0.44647,0.46619,0.50165,0.51533,0.45415,0.38735,0.36121,0.33951,0.3202,0.311,0.2943,0.26392,0.21405,0.17368,0.13718,0.11234,0.096,0.076142,0.066518,0.061293,0.064515,0.072142,0.073282,0.081873,0.088545,0.098069,0.11234,0.12996,0.13711,0.13588,0.12513,0.11764,0.12649,0.17966,0.25883,0.27327,0.19467,0.092944,0.037542
0.26919,0.2968,0.31432,0.32793,0.34593,0.34811,0.30786,0.26628,0.25175,0.2311,0.21336,0.206,0.19505,0.17139,0.13793,0.11486,0.093206,0.077619,0.067212,0.05688,0.05,0.044733,0.040964,0.042911,0.043858,0.048257,0.046979,0.054133,0.060013,0.068477,0.07245,0.072726,0.066955,0.062493,0.070006,0.10256,0.14894,0.1513,0.10513,0.047173,0.019105
0.96187,1.0812,1.1797,1.2486,1.3478,1.3814,1.2631,1.1657,1.1527,1.074,0.96151,0.8968,0.87505,0.80854,0.65948,0.51654,0.40577,0.36032,0.3348,0.30645,0.27135,0.22833,0.20771,0.19884,0.20326,0.20826,0.20285,0.20546,0.23564,0.27036,0.29158,0.29875,0.30088,0.30406,0.38611,0.58565,0.80688,0.81527,0.55381,0.24803,0.098594
0.40757,0.46301,0.51625,0.54531,0.59661,0.61708,0.55194,0.4868,0.47182,0.43527,0.39861,0.38173,0.3648,0.32875,0.26204,0.20757,0.16205,0.13511,0.11535,0.10118,0.086183,0.076019,0.076695,0.074842,0.075997,0.080178,0.079931,0.087549,0.10783,0.12275,0.13149,0.13138,0.12433,0.12058,0.138,0.21062,0.31167,0.32559,0.21819,0.09404,0.034056
0.44929,0.50416,0.547,0.57682,0.62194,0.63707,0.57405,0.50577,0.47936,0.44354,0.40934,0.39273,0.37301,0.33621,0.26944,0.21912,0.17549,0.14989,0.12947,0.11382,0.099781,0.090053,0.088645,0.089528,0.092272,0.095204,0.098276,0.10565,0.1201,0.13675,0.14359,0.14474,0.13682,0.12998,0.15082,0.2238,0.32276,0.33271,0.22599,0.10166,0.043189
0.74716,0.84775,0.93915,0.99095,1.0756,1.1016,0.99668,0.89939,0.86399,0.78479,0.70103,0.66682,0.64853,0.58187,0.46851,0.37818,0.30028,0.25768,0.23441,0.20857,0.17901,0.15379,0.14152,0.13617,0.13767,0.14055,0.13607,0.14526,0.17132,0.19702,0.21236,0.21404,0.20618,0.20395,0.25836,0.41182,0.5997,0.59361,0.3857,0.16596,0.068672
0.39273,0.44088,0.48503,0.51151,0.55367,0.5715,0.51472,0.4618,0.44184,0.4063,0.36807,0.35036,0.33596,0.30266,0.2479,0.2041,0.16646,0.14547,0.12688,0.11133,0.096614,0.081046,0.078856,0.076786,0.079654,0.07995,0.079442,0.081825,0.096503,0.11054,0.11611,0.11757,0.11393,0.11025,0.13813,0.21212,0.30862,0.30884,0.20437,0.094874,0.042951
